filename,task,expected_text,grade
mjuzns.wav,sentence_repetition,will we play games at your cousins party,KG
dwvuwu.wav,nonword_repetition,buhkahypvermoid,1
flmurx.wav,deletion,moo,KG
cnupuo.wav,nonword_repetition,vugoobuhcheen,2
eviwjk.wav,deletion,fall,KG
cbfqnh.wav,nonword_repetition,goomdachahytowb,KG
cxflrp.wav,nonword_repetition,geftohgneeb,1
gwrcum.wav,deletion,lip,KG
eptbcm.wav,deletion,bee,2
fqcyhf.wav,deletion,car,KG
ioydzp.wav,blending,first,KG
naajto.wav,sentence_repetition,the children can play but they need to be quiet,KG
mmsasy.wav,sentence_repetition,my oldest brother is easily taller than all our cousins,3
chtmat.wav,nonword_repetition,vooktowf,1
fjsxaa.wav,deletion,sand,KG
cqtyvc.wav,nonword_repetition,kuhcheyvap,KG
lcowqp.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG
bxkxcj.wav,nonword_repetition,chohvderfowbneeteyf,1
mkcjxi.wav,sentence_repetition,the old jacket has a weird smell,KG
mtyvzq.wav,sentence_repetition,the man in the truck is my friends uncle,KG
kazkcn.wav,sentence_repetition,the children can play but they need to be quiet,KG
gejmor.wav,deletion,day,KG
lqpjjl.wav,sentence_repetition,the dog by the tree in the park has a new toy,KG
hkuekg.wav,deletion,dumb,KG
hpfvuh.wav,blending,apple,KG
ijfzmy.wav,blending,potato,KG
fulcxf.wav,deletion,right,KG
fnoras.wav,deletion,bee,KG
dzcflc.wav,nonword_repetition,kuhcheyvap,1
bkflnh.wav,nonword_repetition,hevkeegorbpuhtohf,2
lqzqvp.wav,sentence_repetition,the birds are flying quickly,KG
kheghb.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,3
llvzrp.wav,sentence_repetition,put the chicken in the freezer before you leave,KG
dnrpzb.wav,nonword_repetition,chahmkuhdorbfeyb,1
lmbtuq.wav,sentence_repetition,the old jacket has a weird smell,KG
amqtbo.wav,nonword_repetition,meevteyfohg,KG
cwxekd.wav,nonword_repetition,goomdachahytowb,1
lurxaz.wav,sentence_repetition,the children can play but they need to be quiet,KG
gkkbzl.wav,deletion,ate,KG
itogrk.wav,blending,fly,KG
iilblh.wav,blending,kite,KG
arrqle.wav,nonword_repetition,vugoobuhcheen,1
ekvtiw.wav,deletion,nap,KG
cxmrhm.wav,nonword_repetition,goifpahyd,1
hztpmi.wav,blending,paper,KG
eqvghv.wav,deletion,key,KG
hkbelc.wav,deletion,ore,1
cgxbac.wav,nonword_repetition,vooktowf,1
awcjgp.wav,nonword_repetition,vugoobuhcheen,1
cqodgr.wav,nonword_repetition,goomdachahytowb,KG
guqbqw.wav,deletion,cook,KG
hjjwfc.wav,deletion,eat,2
khysuj.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,2
kukzkd.wav,sentence_repetition,we sometimes go swimming when they have a day off from school,2
ddogrs.wav,nonword_repetition,vowkpoikefteev,2
eqdwnx.wav,deletion,lip,KG
goikns.wav,deletion,rain,KG
mpiolz.wav,sentence_repetition,the picture she drew was framed by her mom and put on the refrigerator,KG
goceco.wav,deletion,tell,KG
mcfbey.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,2
bvnopb.wav,nonword_repetition,chohmgowhoidfeeg,2
itsnga.wav,blending,mud,KG
igkhoa.wav,blending,first,KG
czrmau.wav,nonword_repetition,vugoobuhcheen,KG
gpkaxo.wav,deletion,no,KG
asjzhj.wav,nonword_repetition,murvoipgeeteyf,KG
arakon.wav,nonword_repetition,kuhcheyvap,KG
aydnmi.wav,nonword_repetition,chohgfeem,KG
ijluoz.wav,blending,first,KG
kxwbvj.wav,sentence_repetition,johnny saw his mom light a candle in the kitchen,KG
hgdvmx.wav,deletion,nap,KG
fcczyy.wav,deletion,air,KG
btxdbw.wav,nonword_repetition,fuhmoibnagoopchey,1
mjuamz.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3
huxpoe.wav,blending,tiger,KG
enqimb.wav,deletion,road,KG
elvuaf.wav,deletion,bell,2
erjdpl.wav,deletion,miss,1
khwsmr.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2
cshwjw.wav,nonword_repetition,geftohgneeb,1
gyeadn.wav,deletion,bee,KG
iyittg.wav,blending,sister,KG
gyitvh.wav,deletion,moo,KG
ityzck.wav,blending,rabbit,KG
asmhyf.wav,nonword_repetition,kuhcheyvap,KG
mqkrdo.wav,sentence_repetition,the coat was not worn by his sister,1
mgvsvq.wav,sentence_repetition,put the chicken in the freezer before you leave,KG
eykwuf.wav,deletion,tell,KG
hxsjps.wav,blending,fast,KG
lrkfwb.wav,sentence_repetition,the school bus stopped suddenly for the ducks,KG
mvesqr.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1
aboxzj.wav,nonword_repetition,neemvoik,1
ezbuke.wav,deletion,low,KG
lejpzk.wav,sentence_repetition,the mice were chased up the stairs by the orange cat we just adopted,2
huzuby.wav,blending,eyelash,KG
jtbflz.wav,blending,wig,KG
lxeums.wav,sentence_repetition,our great aunts house is never boring because she has all my favorite movies,3
cuwrbp.wav,nonword_repetition,koovnorb,1
imeysv.wav,blending,jacket,KG
gwrafh.wav,deletion,fish,KG
fghelw.wav,deletion,key,KG
gzpzfy.wav,deletion,for,KG
eoxdln.wav,deletion,loud,1
bvnrmk.wav,nonword_repetition,kahymneevohkmuhfoig,1
bvufrm.wav,nonword_repetition,kuhcheyvap,2
diklbo.wav,nonword_repetition,kuhcheyvap,1
gwfqsm.wav,deletion,ore,KG
ltoqqb.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3
hwuzoj.wav,blending,bag,KG
krpkmw.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1
lgivbx.wav,sentence_repetition,the old jacket has a weird smell,KG
fixpvn.wav,deletion,key,KG
lmnnhp.wav,sentence_repetition,whenever the bell rings walk through those doors,1
lgxbox.wav,sentence_repetition,we have had to stop playing outside because it has rained so much,1
fkzgtz.wav,deletion,ore,KG
dwadgm.wav,nonword_repetition,kuhcheyvap,KG
cayjjw.wav,nonword_repetition,goomdachahytowb,1
fphvpc.wav,deletion,ore,KG
bayjcg.wav,nonword_repetition,fuhmoibnagoopchey,1
mnmlkg.wav,sentence_repetition,the small bird woke up before sunrise to catch a worm on the ground,3
kxppyw.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
btdytu.wav,nonword_repetition,kuhcheyvap,1
gjexwl.wav,deletion,ore,KG
gkcbwx.wav,deletion,loud,1
babmyj.wav,nonword_repetition,cheyvpoigefheeb,1
bkrecf.wav,nonword_repetition,deefkurvuhgoob,KG
evbqgo.wav,deletion,rink,1
mxqepf.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG
ldwvwe.wav,sentence_repetition,why does a flower need sun and rain to grow,KG
cphorf.wav,nonword_repetition,towb,KG
iwbxrj.wav,blending,fish,KG
flqrrw.wav,deletion,ore,KG
eeqiiz.wav,nonword_repetition,goomdachahytowb,1
csduhc.wav,nonword_repetition,choibeygorb,KG
gfcxul.wav,deletion,ham,KG
aftjai.wav,nonword_repetition,vuhchohfoiteeg,2
leqkde.wav,sentence_repetition,please read this book my grandmother gave me when she came back from vacation,3
latqcx.wav,sentence_repetition,tell your little brother he needs to wash his socks,2
mzrlut.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
aimomx.wav,nonword_repetition,chohvderfowbneeteyf,1
jpvdxk.wav,blending,fly,KG
inasur.wav,blending,apple,KG
bwvxrp.wav,nonword_repetition,kahybeymookdowb,KG
gegrey.wav,deletion,rain,KG
cwveto.wav,nonword_repetition,powmfoibeyvohk,1
kodbkc.wav,sentence_repetition,the chair the man built is sturdy and strong,KG
ilgjkr.wav,blending,desk,KG
awysaa.wav,nonword_repetition,noimahyd,KG
iyysld.wav,blending,remember,KG
jlqavq.wav,blending,knife,KG
kevvif.wav,sentence_repetition,the children can play but they need to be quiet,KG
akiasl.wav,nonword_repetition,goomdachahytowb,KG
cueank.wav,nonword_repetition,chohvderfowbneeteyf,1
khgoxo.wav,sentence_repetition,throughout the winter penguin eggs are kept warm on their fathers feet,2
fgiwjz.wav,deletion,fly,KG
couhis.wav,nonword_repetition,moif,KG
eimqxk.wav,nonword_repetition,chohvderfowbneeteyf,1
lxqmty.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,3
ayuydo.wav,nonword_repetition,mowteydpermeek,KG
dlxtgu.wav,nonword_repetition,goomdachahytowb,KG
ikyvkw.wav,blending,knife,KG
ftyumq.wav,deletion,low,KG
grfhgo.wav,deletion,car,KG
hemzck.wav,deletion,moo,KG
fmzfxu.wav,deletion,up,KG
ldgvfe.wav,sentence_repetition,we have had to stop playing outside because it has rained so much,1
jgetgj.wav,blending,black,KG
foycfx.wav,deletion,bee,1
iclfrp.wav,blending,bike,KG
mtwykz.wav,sentence_repetition,the horse was ridden by the boy,KG
mfwqjp.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
hdxauu.wav,deletion,bell,KG
ejqjxt.wav,deletion,bee,KG
byqpus.wav,nonword_repetition,kuhcheyvap,KG
dbikqm.wav,nonword_repetition,dowkheefpuhgoov,KG
jcmdcb.wav,blending,face,KG
jigndb.wav,blending,tiger,KG
ggydpw.wav,deletion,rain,KG
bkivjf.wav,nonword_repetition,hevdohfteeg,2
iewwuv.wav,blending,tiger,KG
hynczv.wav,blending,fly,KG
fsfkus.wav,deletion,low,KG
jlguwj.wav,blending,fly,KG
jvfhuw.wav,blending,sheep,KG
izafoi.wav,blending,cake,KG
chmxif.wav,nonword_repetition,nowbmoipahyvkeeg,1
fgjvya.wav,deletion,fly,KG
lwcuzr.wav,sentence_repetition,was the boy with his friends during the movie,1
chwccn.wav,nonword_repetition,kahymgowboov,1
hopyvr.wav,blending,bike,KG
murgbh.wav,sentence_repetition,rather than bake cookies the woman decided to make an apple pie,2
culblc.wav,nonword_repetition,kuhcheyvap,1
kljxou.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,2
hzwsql.wav,blending,fox,KG
eljqbm.wav,deletion,bee,KG
izmfed.wav,blending,wig,KG
bizamc.wav,nonword_repetition,vahftombuhgoid,KG
bseozq.wav,nonword_repetition,nowbmoipahyvkeeg,1
mcsakx.wav,sentence_repetition,the children can play but they need to be quiet,KG
jssbtb.wav,blending,jacket,KG
igpuxo.wav,blending,fly,KG
jnjocx.wav,blending,rabbit,KG
jzqbtw.wav,sentence_repetition,the man in the truck is my friends uncle,KG
dmaxpm.wav,nonword_repetition,vahtoifkerheev,KG
hwnelh.wav,blending,fish,KG
jxcael.wav,sentence_repetition,where are all those big trucks on the interstate going,2
gqmpkv.wav,deletion,is,KG
fiurlh.wav,deletion,eat,KG
btkaey.wav,nonword_repetition,gahyfmowb,KG
akeply.wav,nonword_repetition,vuhbowkeiv,KG
etwsgg.wav,deletion,it,KG
iclgoj.wav,blending,baby,KG
abvoxw.wav,nonword_repetition,powfberkahym,1
kiugkh.wav,sentence_repetition,do not forget to take pictures at your uncles wedding next week,KG
lhnqne.wav,sentence_repetition,the children can play but they need to be quiet,1
mzfmbe.wav,sentence_repetition,are we going to visit grandmas house to see her two new cats today,2
lnxcrc.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,2
aqklyj.wav,nonword_repetition,vugoobuhcheen,1
kesefk.wav,sentence_repetition,the boys who are in the green uniforms are walking home,KG
dgljvw.wav,nonword_repetition,kuhcheyvap,KG
mctved.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
fvfpbf.wav,deletion,room,KG
cbfzgt.wav,nonword_repetition,vooktowf,1
mrlsmn.wav,sentence_repetition,the coat was not worn by his sister,1
mxcmkb.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3
eslpvf.wav,deletion,bee,KG
cbidzv.wav,nonword_repetition,vugoobuhcheen,1
hsybbk.wav,blending,fish,KG
grmlxo.wav,deletion,miss,1
elmmvi.wav,deletion,my,KG
fualdn.wav,deletion,bee,KG
bnstbm.wav,nonword_repetition,goomdachahytowb,1
jljngw.wav,blending,kite,KG
lhmxip.wav,sentence_repetition,the children can play but they need to be quiet,1
juxvjt.wav,blending,desk,KG
llnlpw.wav,sentence_repetition,the picture she drew was framed by her mom and put on the refrigerator,KG
bmrqua.wav,nonword_repetition,vugoobuhcheen,KG
hgigqw.wav,deletion,bet,1
fgpuvi.wav,deletion,it,KG
cfcjdx.wav,nonword_repetition,goomdachahytowb,KG
ieplnp.wav,blending,sister,KG
emdvpo.wav,deletion,eat,1
chbdnk.wav,nonword_repetition,nowbmoipahyvkeeg,1
deemka.wav,nonword_repetition,towb,KG
hngjpv.wav,deletion,bee,1
hjkbhk.wav,deletion,slash,2
mzvark.wav,sentence_repetition,do not forget to take pictures at your uncles wedding next week,KG
bimhjy.wav,nonword_repetition,goomdachahytowb,1
kmzmqb.wav,sentence_repetition,the boy bought himself a brand new alarm clock,KG
hewqjr.wav,deletion,knee,KG
gxssik.wav,deletion,kid,KG
ftsmyg.wav,deletion,cook,KG
mqwrla.wav,sentence_repetition,the black car passed us by going very fast,1
gylcxd.wav,deletion,rock,KG
fjbwvz.wav,deletion,bell,2
gigocg.wav,deletion,spit,1
benouc.wav,nonword_repetition,cheytuhmoofeek,KG
agzroz.wav,nonword_repetition,nowbmoipahyvkeeg,1
gdiwli.wav,deletion,eat,KG
jmzbnc.wav,blending,desk,KG
cjrgxd.wav,nonword_repetition,nafburkud,KG
mmtfxr.wav,sentence_repetition,my oldest brother is easily taller than all our cousins,3
ickiwl.wav,blending,mouse,KG
ahnfaw.wav,nonword_repetition,goifpahyd,1
erzbtv.wav,deletion,spit,1
fxibka.wav,deletion,tell,1
axoalz.wav,nonword_repetition,mohgheedoovnoim,2
hafbsq.wav,deletion,spit,1
mmnfbv.wav,sentence_repetition,the small bird woke up before sunrise to catch a worm on the ground,3
gjxbaw.wav,deletion,chain,1
fxyynk.wav,deletion,compete,2
dxoctl.wav,nonword_repetition,kuhcheyvap,1
ikdhos.wav,blending,boy,KG
ifmdaq.wav,blending,first,KG
dnukca.wav,nonword_repetition,geftohgneeb,1
csuods.wav,nonword_repetition,vuhbowkeiv,KG
jqkalr.wav,blending,snake,KG
enwflg.wav,deletion,ore,1
ixntsi.wav,blending,football,KG
eufper.wav,deletion,my,KG
htdjqi.wav,blending,paper,KG
hezdmb.wav,deletion,kid,KG
hrhnbi.wav,blending,hamburger,KG
ajdhpi.wav,nonword_repetition,neygfowtvahkeeb,1
aglxhz.wav,nonword_repetition,koofpergoibneek,1
cmjvhp.wav,nonword_repetition,nowbheektervohk,KG
jvecio.wav,blending,sheep,KG
alngeb.wav,nonword_repetition,kuhcheyvap,1
clpude.wav,nonword_repetition,kahybeymookdowb,KG
mbwtxg.wav,sentence_repetition,what do you want to do after reading this book,1
cvlreh.wav,nonword_repetition,cheykfuhmowdoo,KG
czxoby.wav,nonword_repetition,goomdachahytowb,KG
grwtgo.wav,deletion,pay,1
mikqdr.wav,sentence_repetition,unplug the light in your room and then open the window carefully,1
esjbmc.wav,deletion,ate,KG
fpmaus.wav,deletion,go,KG
jqeayr.wav,blending,railroad,KG
ajqyqk.wav,nonword_repetition,vugoobuhcheen,KG
jyolko.wav,sentence_repetition,could we swim in the pool all day today instead of working in the yard,2
dzdyth.wav,nonword_repetition,poiteyvohkmuhowb,KG
fxafyl.wav,deletion,bell,1
ldzhaa.wav,sentence_repetition,tell your little brother he needs to wash his socks,2
belynp.wav,nonword_repetition,cheykfuhmowdoo,KG
kndlav.wav,sentence_repetition,my cousins car is broken down so he called a driver this morning,1
jzksks.wav,sentence_repetition,the horse was ridden by the boy,KG
lpiqzs.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1
muqvjx.wav,sentence_repetition,do any of the children know where the bus is,KG
hwgsls.wav,blending,box,KG
evxcal.wav,deletion,house,KG
ertcji.wav,deletion,bee,1
bjqvzv.wav,nonword_repetition,moif,KG
efklsk.wav,nonword_repetition,chuhdoifkooteyb,2
ftscee.wav,deletion,cream,KG
ciifwu.wav,nonword_repetition,muhheegperteyvneek,1
akjwcm.wav,nonword_repetition,nafburkud,KG
mzybeq.wav,sentence_repetition,why does a flower need sun and rain to grow,KG
ftysov.wav,deletion,end,KG
ekypbz.wav,deletion,lip,KG
goefyo.wav,deletion,bee,KG
dotlxh.wav,nonword_repetition,kuhcheyvap,KG
fsnlhm.wav,deletion,can,KG
mmbsyb.wav,sentence_repetition,my grandfathers old childhood stories are my favorite to hear,2
fdntgv.wav,deletion,an,KG
mjvmzn.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
czzuzb.wav,nonword_repetition,merchagahyk,KG
bjusuy.wav,nonword_repetition,vahftombuhgoid,KG
jrbbxm.wav,blending,knife,KG
hqxbqi.wav,blending,fox,KG
chukqn.wav,nonword_repetition,kuhcheyvap,KG
diummn.wav,nonword_repetition,vugoobuhcheen,1
itswpz.wav,blending,sheep,KG
cucbkq.wav,nonword_repetition,voimkooheefgahyp,1
imrsoi.wav,blending,cake,KG
jovdsy.wav,blending,butterfly,KG
lfrdxw.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,2
atvpmm.wav,nonword_repetition,kahymneevohkmuhfoig,1
lwfmre.wav,sentence_repetition,the family will not be going on vacation until school is out in june,1
ecrrks.wav,nonword_repetition,dakgowmuhkoov,1
gwqbxg.wav,deletion,fish,KG
bybnlq.wav,nonword_repetition,gowb,KG
hgjniz.wav,deletion,for,KG
ekiptd.wav,deletion,seal,1
ecambz.wav,nonword_repetition,nuhvoikheyf,KG
bhywqn.wav,nonword_repetition,choig,1
gjuxsf.wav,deletion,tell,1
kckshw.wav,sentence_repetition,put the chicken in the freezer before you leave,KG
mtezka.wav,sentence_repetition,the children can play but they need to be quiet,KG
chnnnk.wav,nonword_repetition,vugoobuhcheen,1
bioujk.wav,nonword_repetition,kuhcheyvap,KG
dsgeub.wav,nonword_repetition,purvanuhkahyd,KG
mkjbjh.wav,sentence_repetition,todays snack is either chocolate pudding or crackers,KG
akxcoi.wav,nonword_repetition,goomdachahytowb,KG
dgwwjo.wav,nonword_repetition,tohfpeeg,KG
dlhkkt.wav,nonword_repetition,bohfneymeevgorb,2
jfuxbg.wav,blending,frog,KG
jteshu.wav,blending,tiger,KG
gjkhhe.wav,deletion,tell,KG
asskhq.wav,nonword_repetition,vugoobuhcheen,KG
forsci.wav,deletion,tire,2
ildrut.wav,blending,fish,KG
gujgok.wav,deletion,bell,KG
htblha.wav,blending,baby,KG
emubxu.wav,deletion,bee,KG
hdwacc.wav,deletion,key,KG
morqrw.wav,sentence_repetition,those stickers are pretty but this one smells good,KG
craumz.wav,nonword_repetition,goomdachahytowb,KG
hvmebd.wav,blending,baby,KG
jvvaos.wav,sentence_repetition,what do you want to do after reading this book,1
jyupiq.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,3
dqqptp.wav,nonword_repetition,mowp,1
fpccos.wav,deletion,steam,2
gewpkx.wav,deletion,hot,1
loxbsq.wav,sentence_repetition,that cat cant swim as easily as that colorful fish,KG
mgamev.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG
fqdkwo.wav,deletion,tell,1
ccrown.wav,nonword_repetition,voimkooheefgahyp,1
bhccbd.wav,nonword_repetition,goomdachahytowb,1
fkjnuq.wav,deletion,air,KG
mrxdjx.wav,sentence_repetition,the children can play but they need to be quiet,1
feujtz.wav,deletion,ore,KG
krkhjz.wav,sentence_repetition,the children can play but they need to be quiet,1
fhhhsk.wav,deletion,moo,KG
ivjydu.wav,blending,black,KG
eaggnq.wav,nonword_repetition,noimahyd,KG
kqhbps.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
lpnxtk.wav,sentence_repetition,as the sun began to set the boys made their way home,1
aeiyvk.wav,nonword_repetition,mowp,1
hfdmmg.wav,deletion,tell,KG
dqnrlm.wav,nonword_repetition,buhkahypvermoid,1
gowbjy.wav,deletion,slash,2
aksfen.wav,nonword_repetition,peemteyvoogkuhmef,KG
lyaszr.wav,sentence_repetition,the man in the truck is my friends uncle,KG
bhjsbp.wav,nonword_repetition,powfberkahym,1
lhudzk.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,3
bpwvcw.wav,nonword_repetition,nohftowb,2
inokji.wav,blending,smoke,KG
